문항코드,평가종류,출제단계,문항유형,감성,평가영역,정답
6102,사전평가,1단계,객관식,부정형,말하기+한국사회,3
6103,귀화용종합평가,1단계,객관식,해당없음,대한민국 국민의 기본 소양,4
6104,중간평가,2단계,객관식,부정형,문화,2
6105,사전평가,2단계,단답형,해당없음,말하기+한국문화,3
6106,영주용종합평가,1단계,객관식,부정형,말하기,3
6107,사전평가,3단계,작문형,긍정형,말하기+문화,3
6108,귀화용종합평가,1단계,작문형,긍정형,대한민국 국민의 기본 소양,1
6109,사전평가,3단계,구술형,해당없음,말하기,3
6110,사전평가,4단계,객관식,긍정형,말하기+한국문화,3
6111,사전평가,2단계,구술형,긍정형,말하기+문화,1
6112,사전평가,2단계,객관식,부정형,어휘,4
6113,사전평가,2단계,단답형,긍정형,문화,1
6114,사전평가,2단계,객관식,긍정형,문법,1
6115,영주용종합평가,3단계,작문형,긍정형,문화,1
6116,사전평가,2단계,구술형,해당없음,문법,3
6117,귀화용종합평가,2단계,구술형,긍정형,문법,3
6118,사전평가,1단계,객관식,부정형,문화,4
6119,사전평가,1단계,객관식,부정형,말하기+한국사회,1
6120,영주용종합평가,3단계,객관식,긍정형,읽기,1
6121,사전평가,5단계-한국사회-심화,작문형,부정형,읽기,4
6122,사전평가,1단계,단답형,부정형,쓰기,2
6123,귀화용종합평가,2단계,객관식,부정형,말하기+한국문화,4
6124,사전평가,2단계,객관식,해당없음,어휘,3
6125,사전평가,1단계,객관식,긍정형,발음,4
6126,사전평가,2단계,객관식,긍정형,말하기,2
6127,귀화용종합평가,1단계,객관식,부정형,말하기,3
6128,귀화용종합평가,2단계,객관식,긍정형,문화,2
6129,귀화용종합평가,2단계,객관식,해당없음,말하기,3
6130,중간평가,3단계,객관식,부정형,어휘,4
6131,중간평가,2단계,객관식,부정형,말하기+한국사회,3
6132,사전평가,2단계,단답형,부정형,문법,4
6133,사전평가,1단계,객관식,긍정형,대한민국 국민의 기본 소양,4
6134,사전평가,4단계,객관식,부정형,담화,3
6135,사전평가,1단계,객관식,긍정형,문화,3
6136,사전평가,2단계,객관식,해당없음,말하기+한국사회,2
6137,사전평가,1단계,작문형,긍정형,문법,4
6138,사전평가,3단계,객관식,해당없음,문법,2
6139,귀화용종합평가,2단계,객관식,긍정형,말하기,1
6140,사전평가,2단계,단답형,부정형,발음,3
6141,사전평가,2단계,객관식,부정형,읽기,4
6142,사전평가,3단계,구술형,해당없음,말하기+문화,3
6143,중간평가,1단계,객관식,긍정형,대한민국 국민의 기본 소양,4
6144,중간평가,1단계,객관식,긍정형,문화,4
6145,영주용종합평가,5단계-한국사회-기본,객관식,해당없음,말하기+한국문화,4
6146,사전평가,2단계,객관식,해당없음,문법,4
6147,사전평가,1단계,객관식,긍정형,쓰기,3
6148,사전평가,1단계,단답형,부정형,읽기,1
6149,영주용종합평가,2단계,작문형,긍정형,말하기,2
6150,사전평가,1단계,객관식,긍정형,대한민국 국민의 기본 소양,2
6151,사전평가,1단계,객관식,긍정형,대한민국 국민의 기본 소양,2
6152,귀화용종합평가,2단계,구술형,해당없음,대한민국 국민의 기본 소양,2
6153,영주용종합평가,1단계,객관식,긍정형,읽기,4
6154,사전평가,3단계,단답형,긍정형,말하기+문화,3
6155,중간평가,3단계,객관식,부정형,문화,1
6156,영주용종합평가,4단계,객관식,부정형,담화,2
6157,사전평가,2단계,객관식,해당없음,말하기,2
6158,귀화용종합평가,1단계,객관식,부정형,말하기,1
6159,사전평가,1단계,객관식,해당없음,쓰기,4
6160,영주용종합평가,4단계,객관식,부정형,읽기,3
6161,사전평가,2단계,작문형,부정형,발음,1
6162,영주용종합평가,1단계,객관식,부정형,담화,4
6163,사전평가,3단계,단답형,부정형,말하기+한국문화,1
6164,귀화용종합평가,5단계-한국사회-심화,단답형,해당없음,문법,1
6165,영주용종합평가,2단계,작문형,부정형,문화,1
6166,귀화용종합평가,1단계,객관식,해당없음,담화,4
6167,사전평가,3단계,객관식,긍정형,발음,4
6168,사전평가,3단계,구술형,해당없음,문법,4
6169,영주용종합평가,1단계,작문형,해당없음,말하기+한국문화,4
6170,사전평가,2단계,객관식,해당없음,대한민국 국민의 기본 소양,4
6171,귀화용종합평가,3단계,객관식,해당없음,쓰기,2
6172,사전평가,1단계,구술형,긍정형,말하기,1
6173,사전평가,3단계,객관식,해당없음,발음,3
6174,사전평가,2단계,객관식,부정형,문화,4
6175,영주용종합평가,2단계,구술형,긍정형,문법,4
6176,중간평가,2단계,객관식,부정형,발음,4
6177,귀화용종합평가,4단계,객관식,해당없음,말하기+한국문화,1
6178,영주용종합평가,2단계,객관식,긍정형,담화,1
6179,영주용종합평가,2단계,객관식,해당없음,대한민국 국민의 기본 소양,2
6180,사전평가,3단계,객관식,부정형,발음,2
6181,귀화용종합평가,1단계,단답형,긍정형,말하기+문화,4
6182,사전평가,5단계-한국사회-심화,객관식,부정형,발음,3
6183,영주용종합평가,2단계,단답형,해당없음,쓰기,2
6184,사전평가,2단계,객관식,긍정형,쓰기,2
6185,사전평가,2단계,객관식,긍정형,문화,4
6186,사전평가,4단계,객관식,해당없음,읽기,1
6187,사전평가,3단계,객관식,긍정형,발음,1
6188,사전평가,1단계,객관식,긍정형,대한민국 국민의 기본 소양,2
6189,사전평가,1단계,객관식,긍정형,말하기+문화,2
6190,사전평가,1단계,객관식,부정형,쓰기,2
6191,영주용종합평가,2단계,객관식,부정형,발음,1
6192,사전평가,5단계-한국사회-심화,단답형,부정형,대한민국 국민의 기본 소양,1
6193,사전평가,1단계,객관식,긍정형,말하기+한국문화,3
6194,사전평가,1단계,객관식,부정형,쓰기,3
6195,영주용종합평가,2단계,객관식,부정형,대한민국 국민의 기본 소양,3
6196,사전평가,1단계,객관식,해당없음,문화,3
6197,사전평가,3단계,객관식,부정형,쓰기,3
6198,귀화용종합평가,2단계,객관식,해당없음,말하기+문화,3
6199,사전평가,2단계,객관식,부정형,말하기,3
6200,영주용종합평가,5단계-한국사회-심화,객관식,해당없음,문화,2
6201,중간평가,1단계,객관식,긍정형,발음,2
6202,사전평가,1단계,단답형,긍정형,어휘,4
6203,사전평가,3단계,객관식,긍정형,대한민국 국민의 기본 소양,3
6204,사전평가,2단계,객관식,부정형,문화,2
6205,귀화용종합평가,2단계,객관식,해당없음,발음,1
6206,귀화용종합평가,1단계,객관식,부정형,말하기+한국문화,2
6207,영주용종합평가,2단계,작문형,해당없음,문법,2
6208,영주용종합평가,2단계,객관식,긍정형,발음,1
6209,사전평가,2단계,객관식,부정형,발음,1
6210,사전평가,3단계,객관식,해당없음,발음,3
6211,사전평가,2단계,객관식,해당없음,문법,1
6212,사전평가,1단계,객관식,긍정형,어휘,1
6213,사전평가,1단계,객관식,긍정형,대한민국 국민의 기본 소양,3
6214,사전평가,1단계,객관식,해당없음,쓰기,2
6215,사전평가,1단계,객관식,긍정형,말하기+한국사회,1
6216,사전평가,2단계,객관식,부정형,말하기+한국사회,4
6217,귀화용종합평가,3단계,객관식,해당없음,쓰기,2
6218,사전평가,4단계,단답형,해당없음,쓰기,4
6219,사전평가,1단계,단답형,부정형,어휘,3
6220,사전평가,1단계,객관식,부정형,어휘,3
6221,영주용종합평가,1단계,구술형,부정형,문화,1
6222,귀화용종합평가,3단계,단답형,긍정형,문화,3
6223,사전평가,1단계,객관식,부정형,담화,3
6224,영주용종합평가,1단계,객관식,긍정형,말하기+문화,2
6225,사전평가,3단계,객관식,긍정형,어휘,3
6226,사전평가,2단계,객관식,해당없음,대한민국 국민의 기본 소양,2
6227,사전평가,2단계,단답형,긍정형,문화,4
6228,영주용종합평가,3단계,객관식,긍정형,말하기,1
6229,사전평가,3단계,객관식,긍정형,말하기,3
6230,사전평가,1단계,작문형,부정형,문화,1
6231,귀화용종합평가,2단계,구술형,긍정형,어휘,4
6232,귀화용종합평가,1단계,객관식,긍정형,말하기+한국문화,4
6233,사전평가,2단계,단답형,해당없음,발음,3
6234,귀화용종합평가,2단계,객관식,긍정형,어휘,4
6235,사전평가,4단계,객관식,부정형,읽기,3
6236,사전평가,1단계,객관식,해당없음,읽기,3
6237,영주용종합평가,4단계,객관식,긍정형,쓰기,2
6238,중간평가,3단계,객관식,해당없음,쓰기,3
6239,사전평가,2단계,객관식,긍정형,담화,4
6240,사전평가,4단계,객관식,긍정형,읽기,1
6241,사전평가,2단계,구술형,긍정형,말하기,4
6242,사전평가,2단계,객관식,부정형,말하기+한국문화,1
6243,사전평가,1단계,단답형,긍정형,문법,1
6244,사전평가,3단계,객관식,부정형,읽기,4
6245,사전평가,4단계,객관식,긍정형,말하기+문화,4
6246,사전평가,2단계,작문형,긍정형,말하기,3
6247,귀화용종합평가,3단계,작문형,해당없음,말하기+한국사회,2
6248,사전평가,1단계,객관식,부정형,말하기,2
6249,중간평가,4단계,객관식,부정형,말하기+한국문화,1
6250,사전평가,2단계,구술형,부정형,문화,2
6251,중간평가,2단계,객관식,해당없음,문법,4
6252,중간평가,2단계,객관식,해당없음,대한민국 국민의 기본 소양,4
6253,사전평가,1단계,단답형,긍정형,대한민국 국민의 기본 소양,4
6254,사전평가,5단계-한국사회-기본,객관식,해당없음,말하기+문화,3
6255,사전평가,5단계-한국사회-심화,객관식,긍정형,말하기+한국문화,1
6256,사전평가,1단계,객관식,부정형,말하기+한국문화,2
6257,중간평가,2단계,객관식,부정형,말하기+한국문화,4
6258,사전평가,2단계,작문형,부정형,어휘,1
6259,사전평가,2단계,객관식,긍정형,쓰기,3
6260,영주용종합평가,2단계,객관식,해당없음,발음,2
6261,귀화용종합평가,2단계,객관식,긍정형,문법,4
6262,사전평가,4단계,구술형,해당없음,말하기,4
6263,사전평가,3단계,객관식,부정형,담화,4
6264,사전평가,5단계-한국사회-심화,구술형,해당없음,문법,4
6265,사전평가,1단계,작문형,긍정형,어휘,1
6266,사전평가,3단계,객관식,긍정형,말하기,1
6267,사전평가,3단계,객관식,해당없음,문법,2
6268,사전평가,3단계,객관식,긍정형,문화,2
6269,중간평가,3단계,객관식,부정형,대한민국 국민의 기본 소양,2
6270,사전평가,3단계,작문형,해당없음,말하기,2
6271,귀화용종합평가,2단계,단답형,해당없음,발음,3
6272,귀화용종합평가,5단계-한국사회-기본,객관식,긍정형,말하기+한국문화,1
6273,사전평가,3단계,객관식,긍정형,담화,2
6274,사전평가,4단계,객관식,해당없음,문화,1
6275,사전평가,2단계,객관식,부정형,문법,1
6276,사전평가,2단계,객관식,부정형,대한민국 국민의 기본 소양,2
6277,사전평가,2단계,객관식,긍정형,읽기,1
6278,중간평가,4단계,객관식,해당없음,말하기+문화,1
6279,사전평가,3단계,객관식,부정형,말하기+한국사회,4
6280,사전평가,3단계,객관식,긍정형,문법,1
6281,귀화용종합평가,5단계-한국사회-기본,객관식,부정형,말하기+문화,1
6282,사전평가,1단계,작문형,해당없음,말하기+문화,4
6283,사전평가,2단계,객관식,해당없음,말하기+한국문화,2
6284,사전평가,1단계,구술형,긍정형,쓰기,1
6285,사전평가,3단계,객관식,긍정형,발음,3
6286,사전평가,2단계,객관식,부정형,발음,1
6287,중간평가,2단계,단답형,해당없음,쓰기,4
6288,사전평가,2단계,객관식,긍정형,말하기,2
6289,영주용종합평가,3단계,구술형,부정형,발음,4
6290,사전평가,1단계,객관식,해당없음,읽기,3
6291,사전평가,2단계,객관식,해당없음,어휘,4
6292,사전평가,3단계,객관식,부정형,말하기,3
6293,중간평가,2단계,객관식,부정형,발음,4
6294,사전평가,2단계,객관식,긍정형,읽기,1
6295,사전평가,4단계,객관식,긍정형,쓰기,2
6296,영주용종합평가,3단계,객관식,해당없음,발음,3
6297,영주용종합평가,3단계,객관식,긍정형,문법,1
6298,사전평가,3단계,단답형,해당없음,발음,2
6299,사전평가,3단계,객관식,부정형,읽기,3
6300,사전평가,5단계-한국사회-기본,객관식,해당없음,어휘,2
6301,사전평가,3단계,객관식,해당없음,문법,3
6302,영주용종합평가,2단계,객관식,긍정형,문화,2
6303,사전평가,1단계,객관식,긍정형,쓰기,2
6304,사전평가,1단계,객관식,해당없음,읽기,2
6305,귀화용종합평가,4단계,객관식,해당없음,어휘,3
6306,중간평가,2단계,작문형,해당없음,말하기,3
6307,사전평가,3단계,객관식,긍정형,발음,1
6308,사전평가,1단계,객관식,긍정형,담화,2
6309,사전평가,2단계,객관식,부정형,말하기,3
6310,사전평가,4단계,작문형,긍정형,읽기,4
6311,사전평가,1단계,구술형,부정형,대한민국 국민의 기본 소양,3
6312,귀화용종합평가,1단계,객관식,해당없음,어휘,3
6313,사전평가,2단계,객관식,부정형,담화,4
6314,사전평가,2단계,객관식,긍정형,쓰기,3
6315,영주용종합평가,1단계,객관식,긍정형,문화,4
6316,영주용종합평가,3단계,객관식,부정형,읽기,3
6317,사전평가,1단계,객관식,해당없음,쓰기,2
6318,사전평가,3단계,객관식,부정형,문화,2
6319,귀화용종합평가,3단계,단답형,부정형,어휘,3
6320,중간평가,3단계,객관식,긍정형,쓰기,3
