문항코드,평가종류,출제단계,문항유형,감성,평가영역,정답
28948,중간평가,3단계,객관식,해당없음,말하기+한국문화,3
28949,사전평가,3단계,객관식,부정형,문법,3
28950,사전평가,2단계,객관식,해당없음,대한민국 국민의 기본 소양,1
28951,사전평가,5단계-한국사회-기본,구술형,부정형,말하기+한국문화,4
28952,영주용종합평가,2단계,객관식,긍정형,읽기,3
28953,사전평가,1단계,객관식,해당없음,어휘,4
28954,중간평가,3단계,객관식,긍정형,말하기,3
28955,사전평가,1단계,객관식,긍정형,문화,3
28956,사전평가,2단계,객관식,긍정형,쓰기,4
28957,사전평가,3단계,객관식,긍정형,문화,3
28958,사전평가,3단계,객관식,부정형,문화,2
28959,사전평가,2단계,구술형,긍정형,대한민국 국민의 기본 소양,3
28960,사전평가,2단계,단답형,부정형,말하기+한국사회,3
28961,사전평가,4단계,구술형,부정형,문법,4
28962,사전평가,4단계,객관식,긍정형,말하기,1
28963,사전평가,1단계,객관식,부정형,어휘,4
28964,사전평가,2단계,단답형,부정형,말하기+한국문화,3
28965,사전평가,3단계,객관식,해당없음,어휘,1
28966,사전평가,2단계,객관식,해당없음,발음,4
28967,귀화용종합평가,1단계,객관식,긍정형,말하기+문화,4
28968,사전평가,2단계,구술형,부정형,어휘,1
28969,사전평가,1단계,객관식,부정형,말하기,3
28970,영주용종합평가,2단계,객관식,해당없음,어휘,3
28971,사전평가,2단계,작문형,해당없음,말하기+한국사회,4
28972,사전평가,3단계,단답형,해당없음,대한민국 국민의 기본 소양,1
28973,사전평가,2단계,객관식,부정형,읽기,4
28974,사전평가,5단계-한국사회-기본,객관식,긍정형,말하기,4
28975,귀화용종합평가,1단계,구술형,부정형,말하기,3
28976,사전평가,2단계,객관식,긍정형,읽기,1
28977,사전평가,1단계,객관식,부정형,말하기,1
28978,사전평가,5단계-한국사회-기본,객관식,긍정형,문법,3
28979,사전평가,2단계,객관식,부정형,쓰기,2
28980,사전평가,1단계,객관식,해당없음,발음,2
28981,사전평가,2단계,객관식,긍정형,문화,2
28982,사전평가,1단계,객관식,해당없음,문법,4
28983,사전평가,1단계,객관식,해당없음,문화,1
28984,영주용종합평가,3단계,객관식,해당없음,말하기+한국문화,4
28985,사전평가,2단계,객관식,긍정형,말하기+한국문화,3
28986,사전평가,1단계,객관식,해당없음,읽기,1
28987,사전평가,1단계,구술형,긍정형,어휘,3
28988,사전평가,3단계,작문형,해당없음,쓰기,3
28989,사전평가,1단계,객관식,부정형,쓰기,3
28990,사전평가,3단계,객관식,부정형,대한민국 국민의 기본 소양,4
28991,사전평가,2단계,객관식,긍정형,문법,3
28992,사전평가,2단계,객관식,긍정형,말하기+문화,1
28993,사전평가,2단계,객관식,해당없음,어휘,3
28994,중간평가,3단계,객관식,해당없음,대한민국 국민의 기본 소양,4
28995,영주용종합평가,1단계,구술형,해당없음,말하기+한국문화,2
28996,사전평가,2단계,객관식,긍정형,담화,2
28997,사전평가,4단계,객관식,해당없음,말하기+한국사회,2
28998,중간평가,2단계,객관식,긍정형,읽기,4
28999,중간평가,3단계,객관식,긍정형,담화,1
29000,영주용종합평가,5단계-한국사회-심화,객관식,긍정형,문화,3
29001,사전평가,1단계,객관식,부정형,문법,1
29002,귀화용종합평가,5단계-한국사회-기본,객관식,부정형,쓰기,1
29003,사전평가,1단계,작문형,부정형,문화,1
29004,사전평가,1단계,객관식,해당없음,쓰기,2
29005,사전평가,5단계-한국사회-기본,객관식,부정형,문화,2
29006,사전평가,3단계,객관식,해당없음,대한민국 국민의 기본 소양,1
29007,영주용종합평가,1단계,작문형,해당없음,대한민국 국민의 기본 소양,4
29008,귀화용종합평가,4단계,객관식,해당없음,발음,3
29009,사전평가,2단계,객관식,해당없음,발음,1
29010,사전평가,3단계,객관식,부정형,읽기,2
29011,사전평가,5단계-한국사회-심화,객관식,해당없음,대한민국 국민의 기본 소양,1
29012,귀화용종합평가,1단계,객관식,부정형,말하기+한국사회,1
29013,사전평가,5단계-한국사회-심화,객관식,해당없음,말하기,2
29014,귀화용종합평가,2단계,객관식,해당없음,어휘,2
29015,중간평가,2단계,단답형,해당없음,담화,2
29016,귀화용종합평가,1단계,객관식,부정형,말하기+한국문화,3
29017,사전평가,5단계-한국사회-심화,객관식,긍정형,발음,4
29018,영주용종합평가,4단계,객관식,긍정형,대한민국 국민의 기본 소양,3
29019,중간평가,2단계,객관식,해당없음,읽기,1
29020,영주용종합평가,2단계,구술형,긍정형,말하기,2
29021,귀화용종합평가,2단계,객관식,해당없음,대한민국 국민의 기본 소양,1
29022,사전평가,2단계,객관식,해당없음,말하기+문화,4
29023,사전평가,2단계,객관식,부정형,말하기,4
29024,영주용종합평가,1단계,객관식,해당없음,문법,1
29025,사전평가,1단계,구술형,부정형,말하기+한국문화,1
29026,사전평가,3단계,단답형,부정형,어휘,1
29027,사전평가,2단계,작문형,긍정형,담화,4
29028,사전평가,4단계,객관식,부정형,문화,1
29029,중간평가,4단계,객관식,긍정형,문법,4
29030,사전평가,5단계-한국사회-심화,객관식,부정형,쓰기,2
29031,사전평가,1단계,객관식,긍정형,대한민국 국민의 기본 소양,3
29032,사전평가,1단계,객관식,해당없음,담화,1
29033,사전평가,4단계,객관식,부정형,담화,4
29034,사전평가,2단계,단답형,해당없음,말하기+한국사회,2
29035,중간평가,2단계,구술형,긍정형,문화,2
29036,사전평가,5단계-한국사회-기본,객관식,긍정형,담화,3
29037,사전평가,5단계-한국사회-기본,객관식,부정형,문화,1
29038,사전평가,1단계,객관식,해당없음,말하기+문화,1
29039,영주용종합평가,1단계,단답형,부정형,읽기,1
29040,사전평가,1단계,객관식,부정형,담화,3
29041,귀화용종합평가,3단계,작문형,부정형,문화,4
29042,중간평가,1단계,객관식,부정형,문화,2
29043,중간평가,1단계,작문형,부정형,말하기+한국사회,1
29044,사전평가,2단계,구술형,부정형,말하기,2
29045,사전평가,2단계,구술형,긍정형,어휘,4
29046,영주용종합평가,1단계,객관식,해당없음,말하기+한국문화,4
29047,사전평가,1단계,단답형,부정형,말하기+한국사회,4
29048,중간평가,3단계,객관식,긍정형,어휘,4
29049,사전평가,3단계,작문형,긍정형,문법,1
29050,귀화용종합평가,3단계,객관식,해당없음,대한민국 국민의 기본 소양,4
29051,중간평가,2단계,구술형,긍정형,발음,4
29052,중간평가,3단계,단답형,긍정형,말하기+한국사회,3
29053,귀화용종합평가,5단계-한국사회-심화,객관식,해당없음,말하기+문화,2
29054,사전평가,2단계,객관식,해당없음,말하기+한국사회,3
29055,사전평가,5단계-한국사회-심화,구술형,해당없음,발음,1
29056,사전평가,3단계,작문형,긍정형,쓰기,2
29057,귀화용종합평가,5단계-한국사회-기본,작문형,긍정형,대한민국 국민의 기본 소양,4
29058,사전평가,1단계,작문형,긍정형,담화,2
29059,중간평가,4단계,객관식,부정형,말하기+문화,4
29060,사전평가,5단계-한국사회-심화,구술형,부정형,담화,1
29061,사전평가,3단계,객관식,긍정형,문화,3
29062,사전평가,1단계,작문형,해당없음,말하기+한국문화,4
29063,사전평가,1단계,작문형,긍정형,문화,4
29064,사전평가,2단계,객관식,해당없음,발음,1
29065,사전평가,2단계,객관식,부정형,말하기+한국사회,4
29066,사전평가,2단계,객관식,긍정형,담화,1
29067,영주용종합평가,2단계,객관식,해당없음,쓰기,1
29068,사전평가,1단계,객관식,긍정형,문화,4
29069,사전평가,2단계,구술형,해당없음,담화,1
29070,귀화용종합평가,2단계,객관식,해당없음,대한민국 국민의 기본 소양,1
29071,사전평가,1단계,객관식,긍정형,어휘,1
29072,사전평가,5단계-한국사회-심화,단답형,부정형,말하기+한국문화,2
29073,귀화용종합평가,4단계,객관식,긍정형,말하기+한국문화,1
29074,귀화용종합평가,2단계,단답형,부정형,읽기,4
29075,사전평가,2단계,구술형,긍정형,발음,4
29076,사전평가,5단계-한국사회-기본,작문형,긍정형,말하기+한국사회,1
29077,사전평가,4단계,객관식,긍정형,말하기+문화,3
29078,사전평가,2단계,객관식,해당없음,문화,1
29079,사전평가,1단계,객관식,해당없음,말하기,1
29080,사전평가,5단계-한국사회-기본,구술형,부정형,문법,2
29081,영주용종합평가,5단계-한국사회-기본,객관식,긍정형,대한민국 국민의 기본 소양,1
29082,사전평가,1단계,객관식,해당없음,발음,4
29083,사전평가,2단계,객관식,긍정형,쓰기,1
29084,사전평가,5단계-한국사회-심화,객관식,긍정형,말하기,1
29085,사전평가,1단계,작문형,긍정형,말하기,3
29086,사전평가,1단계,객관식,부정형,발음,1
29087,사전평가,1단계,객관식,긍정형,말하기,1
29088,사전평가,1단계,구술형,해당없음,말하기,3
29089,사전평가,3단계,객관식,부정형,발음,3
29090,사전평가,2단계,객관식,긍정형,말하기,1
29091,사전평가,2단계,작문형,해당없음,말하기+한국문화,4
29092,사전평가,3단계,객관식,해당없음,말하기+한국문화,4
29093,사전평가,1단계,단답형,부정형,말하기+한국문화,2
29094,사전평가,1단계,작문형,부정형,담화,3
29095,사전평가,1단계,객관식,해당없음,대한민국 국민의 기본 소양,2
29096,귀화용종합평가,1단계,객관식,해당없음,말하기+한국사회,3
29097,사전평가,3단계,객관식,해당없음,어휘,1
29098,귀화용종합평가,2단계,객관식,긍정형,읽기,4
29099,중간평가,5단계-한국사회-기본,객관식,긍정형,발음,1
29100,귀화용종합평가,4단계,객관식,해당없음,발음,4
29101,중간평가,3단계,객관식,해당없음,문화,2
29102,사전평가,4단계,구술형,해당없음,발음,4
29103,영주용종합평가,2단계,객관식,긍정형,대한민국 국민의 기본 소양,3
29104,사전평가,1단계,객관식,긍정형,대한민국 국민의 기본 소양,2
29105,영주용종합평가,4단계,객관식,해당없음,말하기+한국문화,4
29106,사전평가,1단계,객관식,긍정형,발음,2
29107,중간평가,5단계-한국사회-심화,객관식,해당없음,대한민국 국민의 기본 소양,2
29108,사전평가,1단계,객관식,해당없음,문법,1
29109,사전평가,5단계-한국사회-심화,객관식,해당없음,문화,1
29110,영주용종합평가,5단계-한국사회-심화,단답형,부정형,문화,2
29111,사전평가,3단계,객관식,해당없음,문화,1
29112,중간평가,1단계,객관식,부정형,대한민국 국민의 기본 소양,1
29113,중간평가,1단계,단답형,긍정형,말하기,1
29114,귀화용종합평가,1단계,구술형,해당없음,읽기,1
29115,사전평가,4단계,객관식,부정형,담화,3
29116,사전평가,1단계,객관식,긍정형,말하기,2
29117,중간평가,1단계,객관식,부정형,말하기+한국사회,3
29118,귀화용종합평가,1단계,작문형,긍정형,어휘,1
29119,영주용종합평가,3단계,단답형,부정형,대한민국 국민의 기본 소양,1
29120,사전평가,4단계,객관식,부정형,어휘,3
29121,사전평가,5단계-한국사회-심화,객관식,긍정형,문화,3
29122,사전평가,2단계,객관식,부정형,말하기+한국문화,2
29123,영주용종합평가,5단계-한국사회-심화,단답형,부정형,문화,1
29124,사전평가,1단계,단답형,부정형,대한민국 국민의 기본 소양,2
29125,귀화용종합평가,2단계,객관식,해당없음,쓰기,3
29126,귀화용종합평가,1단계,객관식,부정형,말하기+한국사회,2
29127,사전평가,2단계,객관식,부정형,대한민국 국민의 기본 소양,4
29128,사전평가,1단계,객관식,해당없음,말하기+한국사회,2
29129,사전평가,1단계,객관식,부정형,말하기+문화,1
29130,사전평가,3단계,객관식,부정형,발음,4
29131,사전평가,1단계,객관식,부정형,문화,3
29132,사전평가,3단계,객관식,긍정형,말하기+한국문화,2
29133,사전평가,4단계,객관식,해당없음,대한민국 국민의 기본 소양,3
29134,사전평가,3단계,객관식,긍정형,말하기+한국사회,3
29135,중간평가,1단계,객관식,긍정형,담화,1
29136,영주용종합평가,5단계-한국사회-심화,구술형,긍정형,대한민국 국민의 기본 소양,1
29137,사전평가,4단계,객관식,해당없음,문법,2
29138,사전평가,1단계,작문형,긍정형,읽기,2
29139,귀화용종합평가,5단계-한국사회-기본,작문형,부정형,발음,4
29140,사전평가,1단계,객관식,긍정형,말하기,3
29141,영주용종합평가,5단계-한국사회-심화,구술형,긍정형,말하기+한국사회,2
29142,사전평가,5단계-한국사회-기본,구술형,긍정형,말하기+문화,2
29143,사전평가,2단계,객관식,해당없음,어휘,2
29144,귀화용종합평가,4단계,객관식,부정형,말하기,2
29145,사전평가,3단계,객관식,해당없음,담화,1
